Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
2017-08-18,2017-08-23,Second Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,2.392425796993835,2,0.0,3.0814
2017-08-18,2017-08-23,Second Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,4.6860494667137145,9,0.2,33.57
2017-08-18,2017-08-23,Second Class,Corporate,United States,New York City,New York,10011,East,Technology,Phones,3.661251286996462,1,0.0,10.9939
2017-08-18,2017-08-23,Second Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,4.488861063587708,3,0.0,27.2862
2014-12-26,2014-12-31,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,2.2710944259026746,5,0.8,-14.773
2015-11-29,2015-12-03,Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Furniture,Chairs,5.713600783593539,2,0.0,87.5684
2015-11-29,2015-12-03,Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Office Supplies,Appliances,6.321145920782435,5,0.1,178.901
2015-11-29,2015-12-03,Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Office Supplies,Storage,6.262407295555465,4,0.0,130.87
2015-11-29,2015-12-03,Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Office Supplies,Art,5.0926452961458315,9,0.0,46.9278
2017-09-15,2017-09-19,Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,Furnishings,3.5989547465859495,7,0.0,12.0904
2017-05-19,2017-05-23,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Appliances,4.586598800402656,2,0.0,28.1764
2017-12-17,2017-12-21,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,2.787477334733532,5,0.2,5.1435
2017-12-17,2017-12-21,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,2.655352412101761,3,0.0,6.0858
2016-12-11,2016-12-13,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,5.498740758705973,3,0.2,-51.7191
2016-12-11,2016-12-13,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Technology,Accessories,4.794136285500715,5,0.2,29.95
2016-12-11,2016-12-13,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Technology,Phones,5.709658510228355,4,0.2,30.0768
2017-09-24,2017-09-26,Second Class,Consumer,United States,Miami,Florida,33180,South,Technology,Accessories,2.9381031607173544,3,0.2,2.4585
2017-09-24,2017-09-26,Second Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Labels,5.467823826295147,3,0.2,85.5297
2015-10-04,2015-10-09,Second Class,Corporate,United States,Warner Robins,Georgia,31088,South,Furniture,Chairs,5.976198613437549,3,0.0,43.2234
2016-08-15,2016-08-21,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,2.9898147997899533,3,0.7,-13.8468
2016-08-15,2016-08-21,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Appliances,4.814847472791901,3,0.2,12.2328
2016-05-20,2016-05-25,Standard Class,Home Office,United States,Vallejo,California,94591,West,Furniture,Furnishings,6.956735901203759,5,0.0,272.792
2016-05-20,2016-05-25,Standard Class,Home Office,United States,Vallejo,California,94591,West,Office Supplies,Binders,2.7987436797166323,4,0.2,5.0128
2016-12-18,2016-12-22,Standard Class,Corporate,United States,Minneapolis,Minnesota,55407,Central,Furniture,Furnishings,2.987700101856727,3,0.0,6.0288
2017-07-30,2017-08-03,Second Class,Consumer,United States,Mission Viejo,California,92691,West,Office Supplies,Storage,5.803326104992463,2,0.0,85.904
2017-07-30,2017-08-03,Second Class,Consumer,United States,Mission Viejo,California,92691,West,Office Supplies,Labels,3.305053521109253,7,0.0,12.6
2017-06-10,2017-06-15,Standard Class,Consumer,United States,Rochester Hills,Michigan,48307,Central,Technology,Accessories,4.89425127935358,4,0.0,54.3332
2017-07-21,2017-07-25,Standard Class,Home Office,United States,Plainfield,New Jersey,7060,East,Office Supplies,Paper,2.012232791986386,1,0.0,3.1752
2017-12-30,2018-01-05,Standard Class,Home Office,United States,Columbus,Indiana,47201,Central,Office Supplies,Appliances,5.348535082708654,2,0.0,56.511
2016-04-01,2016-04-08,Standard Class,Corporate,United States,Sierra Vista,Arizona,85635,West,Office Supplies,Fasteners,3.4830845411343394,5,0.2,9.8625
2016-04-01,2016-04-08,Standard Class,Corporate,United States,Sierra Vista,Arizona,85635,West,Office Supplies,Appliances,3.4386216103081546,2,0.2,3.0144
2016-12-11,2016-12-16,Second Class,Corporate,United States,Vancouver,Washington,98661,West,Furniture,Furnishings,2.760009940032921,4,0.0,6.068
2016-12-11,2016-12-16,Second Class,Corporate,United States,Vancouver,Washington,98661,West,Technology,Phones,5.714972960291848,3,0.2,22.6782
2016-12-11,2016-12-16,Second Class,Corporate,United States,Vancouver,Washington,98661,West,Technology,Accessories,5.75890177387728,4,0.0,31.6
2016-10-23,2016-10-29,Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,5.941223330671235,10,0.0,178.318
2017-06-19,2017-06-23,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,4.593300013417604,2,0.0,45.9754
2017-06-19,2017-06-23,Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,4.645544080126364,8,0.0,10.312
2016-08-22,2016-08-28,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,4.741028868371705,2,0.2,8.5164
2016-08-22,2016-08-28,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,1.4627923320926157,2,0.7,-2.6544
2016-08-22,2016-08-28,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Envelopes,4.907405839447383,2,0.2,45.3222
2016-09-19,2016-09-19,Same Day,Home Office,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,6.554463178200603,2,0.3,-50.098
2016-09-19,2016-09-19,Same Day,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Binders,1.196343777161445,2,0.8,-3.462
2015-08-24,2015-08-28,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,6.9081871856970025,7,0.2,124.929
2015-08-24,2015-08-28,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,6.586281993594718,14,0.2,-135.765
2015-08-24,2015-08-28,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Furniture,Tables,6.824139947079828,5,0.3,-118.1295
2015-08-24,2015-08-28,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Binders,1.3147983594148207,3,0.8,-4.2222
2016-03-26,2016-03-30,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,6.133289577244604,5,0.0,18.398
2016-11-04,2016-11-04,Same Day,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Fasteners,2.4630018143999504,3,0.0,5.2626
2017-06-08,2017-06-10,Second Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Supplies,3.209229447816395,3,0.2,2.079
2017-06-08,2017-06-10,Second Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,4.454998247129704,3,0.2,28.7064
2017-06-08,2017-06-10,Second Class,Corporate,United States,Dallas,Texas,75081,Central,Technology,Phones,5.946927326340246,3,0.2,28.6182
2014-12-24,2014-12-26,First Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,3.445533195482207,5,0.2,8.7285
2017-06-09,2017-06-13,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,3.217915363773076,3,0.6,-14.3856
2017-06-09,2017-06-13,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Tables,4.699798315066873,1,0.5,-71.8905
2017-06-09,2017-06-13,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,3.6203864576686358,8,0.2,11.36
2017-06-15,2017-06-22,Standard Class,Consumer,United States,Quincy,Illinois,62301,Central,Office Supplies,Art,3.0233474405869645,5,0.2,1.7115
2017-12-05,2017-12-08,First Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Appliances,4.134206095647231,3,0.0,16.5888
2017-12-05,2017-12-08,First Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,3.686376323895818,5,0.0,17.505
2017-12-05,2017-12-08,First Class,Consumer,United States,Columbus,Indiana,47201,Central,Technology,Accessories,4.609062600703435,3,0.0,40.7499
2017-03-18,2017-03-23,Standard Class,Consumer,United States,Tyler,Texas,75701,Central,Office Supplies,Appliances,1.3050843056943475,3,0.8,-7.392
2017-03-18,2017-03-23,Standard Class,Consumer,United States,Tyler,Texas,75701,Central,Technology,Accessories,3.3609307884336004,3,0.2,4.5201
2017-03-18,2017-03-23,Standard Class,Consumer,United States,Tyler,Texas,75701,Central,Furniture,Furnishings,4.425134015707815,3,0.6,-41.262
2017-03-18,2017-03-23,Standard Class,Consumer,United States,Tyler,Texas,75701,Central,Office Supplies,Binders,5.214903148381659,3,0.8,-320.2395
2016-11-19,2016-11-24,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,2.731245758705399,3,0.2,4.6644
2016-11-19,2016-11-24,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,4.189048497691398,2,0.0,2.5984
2016-11-19,2016-11-24,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,4.242764567340374,4,0.0,18.522
2017-11-04,2017-11-04,Same Day,Corporate,United States,Burlington,North Carolina,27217,South,Technology,Machines,8.98731931315946,4,0.5,-3839.9904
2017-11-04,2017-11-04,Same Day,Corporate,United States,Burlington,North Carolina,27217,South,Office Supplies,Appliances,5.126579603293727,2,0.2,14.651
2014-07-05,2014-07-08,First Class,Consumer,United States,Jackson,Mississippi,39212,South,Technology,Accessories,6.175804898098298,3,0.0,163.1898
2014-07-05,2014-07-08,First Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Labels,2.7485521444115397,2,0.0,6.8714
2014-07-05,2014-07-08,First Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,3.017493765335504,3,0.0,9.3312
2017-12-25,2017-12-29,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,5.262607283913957,2,0.2,4.7996
2014-06-21,2014-06-23,Second Class,Consumer,United States,Waynesboro,Virginia,22980,South,Furniture,Furnishings,4.654055583717902,1,0.0,14.5614
2014-06-21,2014-06-23,Second Class,Consumer,United States,Waynesboro,Virginia,22980,South,Technology,Phones,5.6553622420536485,1,0.0,74.0532
2014-06-21,2014-06-23,Second Class,Consumer,United States,Waynesboro,Virginia,22980,South,Office Supplies,Storage,3.6333667441836774,3,0.0,10.3152
2015-03-28,2015-04-02,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Technology,Accessories,5.119429906488365,1,0.0,24.936
2015-03-28,2015-04-02,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,3.5380565643793527,5,0.0,16.032
2015-05-14,2015-05-17,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Art,5.294670725627839,8,0.2,17.3488
2015-05-14,2015-05-17,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Labels,3.878673025746592,4,0.2,17.76
2015-05-14,2015-05-17,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Envelopes,5.308188486343299,7,0.2,62.8075
2015-05-14,2015-05-17,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Labels,4.592044418769164,4,0.2,31.7512
2015-05-14,2015-05-17,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Art,1.3072511537794378,1,0.2,0.8088
2015-05-14,2015-05-17,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Binders,2.974917133840071,2,0.7,-13.6312
2015-05-14,2015-05-17,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Binders,1.7742741548870353,3,0.7,-3.4272
2017-09-02,2017-09-08,Standard Class,Corporate,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,2.7770786275126333,3,0.2,4.1448
2016-11-04,2016-11-08,Second Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Furnishings,5.351289251314142,3,0.0,35.6796
2015-04-09,2015-04-14,Standard Class,Consumer,United States,Long Beach,California,90805,West,Furniture,Tables,5.915964837706334,3,0.2,-13.8717
2014-09-12,2014-09-17,Standard Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Paper,2.4308023907947995,2,0.2,3.6288
2014-09-12,2014-09-17,Standard Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Appliances,5.123011144647987,5,0.2,18.7695
2014-09-12,2014-09-17,Standard Class,Corporate,United States,Cary,North Carolina,27511,South,Technology,Accessories,2.7859984091496988,1,0.2,2.2824
2014-12-02,2014-12-04,First Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,4.795459912431223,4,0.0,52.7824
2014-12-02,2014-12-04,First Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,6.7854972454417855,5,0.2,-110.49
2014-12-02,2014-12-04,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,3.8653505972297153,8,0.2,15.768
2014-04-05,2014-04-07,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,4.033886593184986,1,0.0,26.6304
2017-09-03,2017-09-07,Standard Class,Consumer,United States,Palm Coast,Florida,32137,South,Office Supplies,Envelopes,3.236637154446843,4,0.2,8.8624
2017-05-19,2017-05-24,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Office Supplies,Appliances,5.643112018456053,6,0.0,109.7226
2017-05-19,2017-05-24,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Technology,Phones,5.733276549883904,2,0.0,89.3142
2017-05-19,2017-05-24,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Technology,Accessories,5.707010592007626,3,0.0,113.9886
2014-07-01,2014-07-06,Second Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,3.040705639196722,5,0.2,6.972
2014-01-11,2014-01-14,First Class,Consumer,United States,Dover,Delaware,19901,East,Furniture,Furnishings,2.392425796993835,2,0.0,3.0814
2017-09-24,2017-09-29,Standard Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Furnishings,4.644929215761439,3,0.2,24.4758
2014-06-02,2014-06-07,Standard Class,Home Office,United States,Orem,Utah,84057,West,Office Supplies,Binders,4.107721359263739,3,0.2,19.4376
2014-06-02,2014-06-07,Standard Class,Home Office,United States,Orem,Utah,84057,West,Furniture,Furnishings,4.308380094505583,6,0.0,21.996
2016-02-13,2016-02-18,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Paper,4.995995317356741,3,0.0,73.41
2016-12-15,2016-12-19,Standard Class,Corporate,United States,Detroit,Michigan,48205,Central,Furniture,Tables,7.410915599230374,3,0.0,231.4116
2016-12-15,2016-12-19,Standard Class,Corporate,United States,Detroit,Michigan,48205,Central,Office Supplies,Storage,5.694977154694463,3,0.0,80.0199
2014-10-07,2014-10-13,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,4.87458644963298,5,0.2,21.112
2016-07-07,2016-07-12,Standard Class,Corporate,United States,Hialeah,Florida,33012,South,Office Supplies,Supplies,3.841257134534819,7,0.2,5.1282
2017-09-16,2017-09-20,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Envelopes,2.921439668972136,2,0.2,6.3684
2017-09-16,2017-09-20,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Technology,Phones,4.042910907107251,1,0.2,5.5992
2016-12-03,2016-12-06,First Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Paper,5.213412859457593,8,0.0,84.0512
2016-12-03,2016-12-06,First Class,Consumer,United States,Oceanside,New York,11572,East,Furniture,Tables,5.994041224621432,2,0.4,-153.3456
2016-12-03,2016-12-06,First Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Storage,3.5447203584143305,3,0.0,10.089
2016-12-03,2016-12-06,First Class,Consumer,United States,Oceanside,New York,11572,East,Furniture,Chairs,6.298298299741716,3,0.1,102.4998
2016-12-03,2016-12-06,First Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Labels,1.9878743481543455,2,0.0,3.024
2017-01-21,2017-01-25,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Storage,5.496922293415092,3,0.0,9.7176
2017-01-21,2017-01-25,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Technology,Accessories,5.19833127167211,3,0.0,86.3856
2017-01-21,2017-01-25,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,4.612106076989204,6,0.2,33.6474
2017-01-21,2017-01-25,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,3.365086494649797,4,0.2,9.4284
